test_ID,tweet,capital_count,exclamation_count,word_count,char_count,word_capital_count
7150,oh saya kira dilarang merokok d pom bensin  emotxsenyum  itu lirik lagu beroh artinya ya saya keren broh  emotxtawa ,"0 ",0,21,101,0
7151,sudah sampai paketnya geulis nuhun cakap euy ganti logo,"0 ",0,9,55,0
7152,ya tetap saja tidak enak kalau lewat sms makanya mas imam saja yang bilang,"0 ",0,13,74,0
7153,masih lama kali sul kamu duluan saja kamu sama cepot hapy weding mba tika   mas farid ï ½ ï ½â ½ï ½ ï ½,"0 ",0,24,103,0
7154,ramai bangets museum nasional indonesia ,"0 ",0,6,40,0
7155,c pat s mbuh ya â º demam pusing banyak pikiran   ï ½ ï ½_ ï ½ ï ½ ,"0 ",0,13,67,0
7156,pusing   ,"0 ",0,3,9,0
7157,surga metafora  emotxsenyum  kegelapan itu bernyawa   dirajam luka,"0 ",0,10,55,0
7158,di malam ini  saat lagi terpojokkan memilih jalan dapet dm begini   kalo udah ada niat segera d laksanakan soale ntr d tunda sama dengan ga jdi  emotxtawa  biasane  emotxtawa  lalu kutersedaq,"5 ",0,34,180,1
7159,alhamdulillah prof  setelah berbicara semalam di  username  adem rasanya  semoga membawa keberkahan aamiin yarabbal  aalamiin,"6 ",0,22,129,0
7160,adasaat dimana emang lelah dalam perjuangan  ketika satu tujuan tidak memperlihatkan keterbukaan  lebih baik memilih mundur  untuk menggapai tujuan yg lainnya,"1 ",0,26,161,0
7161,padahal tiap mau tidur dah cuci muka sudah skincare routine tapi tiap haid mesti muncul 1 2 jerawat ya bedanya setelah rajin skincarean jerawat jadi mudah diatasi dulu long long time agojerawat membandel  besar kali bisa muncul sampe 5 semuka  url ,"6 ",0,46,252,0
7162,pakai emot peluk buat orang yang katanya sudah tidak di sayang lagi sama die enak tidak sih    ,"0 ",0,18,95,0
7163,berikanlah kesehatan untuk k2 orang tua kami yarab  ,"0 ",1,9,52,0
7164,ih yaudah sih tidak usah marah2 begitu juga oke tidak bakal ngespam lagi pakai ac lu ,"0 ",1,15,85,0
7165,kurang lebih begitulah isi surat adipati karna untuk istri tercintanya  dewi surtikanti memang tidak seterkenal yang lainnya tapi baik adipati karna maupun dewi surtikanti cinta mereka sangat besar dan hanya dewi surtikanti yang adipati karna cintai sampai maut menjemputnya,"14 ",0,42,276,0
7166,slep selamat tidur untuk dia,"0 ",0,5,28,0
7167,ini lg bapak kos pelitnya setengah meninggal meja g pernah dipake nongkrong aja diminta lagi yaelah pak ngerti dikit ngapah kita duit pas pasan  ,"3 ",1,26,148,0
7168,ditingal lulus kampus nya tambah kece  at kampus h universitas gunadarma   pic  â  ,"0 ",0,19,83,0
7169,yailah macet amatsih ini  emotxdatar ,"0 ",0,5,28,0
7170,gatau tuh dia biarkan sajalah yang penting sudah move on  emotxtawa  emotxsenyum ,"0 ",0,14,64,0
7171,semangat bro   selesai survei penginapan kongres ke   semoga di permudah  kongresjogja,"0 ",2,14,86,0
7172,dih okey tidak saya bantuin pan sih alay libelsrt kenapa,"0 ",0,9,56,0
7173,dih kok bisa laptop dewa saya rusak cuma gara2 disiram air sama ponakan saya ï ½ ï ½  ironis sekali nasibnya,"0 ",0,21,108,0
7174,iya nia tidak biasa ciye balas selamat pagi juga mpiw  emotxkedip   d,"0 ",0,13,59,0
7175,jangan lama dong sebal tahu diluar sendirian   ,"0 ",0,8,47,0
7176,iya gampang nanti pas saya ulth y pejenya  emotxejek  pj tetap iya amin engak jadi peje berarti  emotxtawa h,"0 ",0,19,92,0
7177,ini fix sudah salah la ngkah lagi yalah maf    ,"0 ",0,11,47,0
7178,bodoamat   ï ½  masih munafik bih namanya juga anak2 a emotxtawa  ah payah kapan dapetnya kalau begitu,"0 ",0,17,97,0
7179,cewek itu lebih memilih menyendiri terlebih dahulu ketika sedang sedih,"0 ",0,10,70,0
7180,papa balus botak halus bapake ridwan  withnotesahabat namaguruagama,"0 ",0,9,67,0
7181, emotxtawa  tidak usah takut kalau jujur mah jo kalem baik,"0 ",0,9,51,0
7182,hidup itu seperti kopi terasa pahit bila tidak tahu cara menikmatinya  at febi1910 s rom  â  ,"0 ",0,19,93,0
7183,jangan kebanyakan basa basi tar tambah basi,"0 ",0,7,43,0
7184,cakap nig saya anaknye lembur terus ï ½  at latansa wisata ofice    pic  â  ,"0 ",0,19,76,0
7185,sebenarnya ga kaget juga sih  krn setahu gw sebelum jorge lorenzo pindah ke ducati  honda dikabarkan ngebet banget pengen dapetin jorge akhirnya kesampaian deh good luck deh buat jagoan gw  username ,"8 ",0,39,212,0
7186,serius tuh enak tuh bisa multifungsi nyinarin ruangan sama menghibur diri sendiri,"0 ",0,12,81,0
7187,i m at rumah sakit jakarta  jakarta selatan dki jakarta ,"0 ",0,12,56,0
7188,grup ape mbo grup mulai ramai  emotxdatar ,"0 ",0,7,33,0
7189,cinta dalam kardus 13juni c tapi aku dines  â  ï ½ _â  ï ½ ,"0 ",0,16,59,0
7190,hihihi maci ya iya onsya alah besok deh ya ada di rumah tidak khusus buat n itu coklat buat kalian b2,"0 ",0,20,101,0
7191,lah apan tuh yang penting coba sudah kasih tahu saya  emotxtawa  lah ngape itu di jual,"0 ",0,16,79,0
7192,hapy weding sayang ï ½  with rahmi intan at lembaga ketahanan nasional republik indonesia   pic  â  ,"0 ",0,21,100,0
7193,terimakasih untuk hari ini tanteku yang lagi ulang tahun perut sudah amat kenyang      wa emotxtawa ,"0 ",0,17,95,0
7194,selamat pagi lelaki kesayangan ku â  ,"0 ",0,8,37,0
7195,cie cie yang dibilang cewek murahan sama mantanya  emotxtawa ,"0 ",0,9,56,0
7196,  selamat hari kebangkitan nasional  orang muda indonesia mana semangatmu,"0 ",0,10,73,0
7197,indahnya jadi istrimu love you sayang,"0 ",0,6,37,0
7198,hai kamu apa kabar sudah ada yang baru oke sore ,"0 ",1,11,48,0
7199,jangan nyubit orang kalau tidak mau di cubit saya sudah merasakan kaya apa karma kamu siap siap ya bebâ   thank god,"0 ",0,22,115,0
7200,nah terus gimana kelanjutanya ini dibawa serius ke hati mana bisa  ,"0 ",0,12,67,0
7201,kabur ah ngeri muslim ngamuk yar  emotxtawa  emosi akut sabar cim sabar  ï ½ ï ½ ï ½    ï ½ â   ï ½  ,"0 ",0,27,94,0
7202,sudah lama tidak kesini gandaria city w  others ,"0 ",0,8,48,0
7203,4     buzersquad paling pintar kamu dapat rengking berapa,"0 ",0,12,57,0
7204,tmn nya laki gw almh th meninggal waktu pda hidup ngintil aja kmna laki alh gw mlangkah ngikut suka nlpon nelpn kekantor perpanjangan katakata nya suamiku almh waktu jatuh cinta ksian gk bsa dtang di rmah duka rs husada orang nya seneng ketawa comblang laki ku hdhsedih,"10 ",0,48,272,0
7205,amin yalah terimakasih selamat ulang tahun untuk pak jokowow widodo doa nya yang bak2 deh pokoke amin,"0 ",0,17,101,0
7206,kondisi lalu lintas scbd arah semangi terpantau padat,"0 ",0,8,53,0
7207,selamat buat produser raampunjabi n mvp yg telah kembali memproduksi film box office semoga berkelanjutan dg film2 berikutnya  url ,"9 ",0,22,132,1
7208,bukan tipe orang semacam apa yang ada di kepala langsung dikeluarin nd koar koar di social media nd bukan juga seperti tere liye atau pun mario teguh yang bisa mengeluarkan kata kata bijak nd menginspirasi ketika terpuruk atau pun bahagia but actually pen koar koar jg sih,"2 ",0,45,273,0
7209,menjelang setaun kerja di tempat yang baru sudah tidak semangat kayany mesti cari kerjan baru lagi neh biar dapat  semangatbaru,"0 ",0,20,127,0
7210,seperti biasa sudah macet dimana mana  d colek ah,"0 ",0,10,49,0
7211,solat masih saja bergalau ria,"0 ",0,5,29,0
7212,wah bunda makin cantik ja nech makin tambah kece,"0 ",0,9,48,0
7213,semoga hari ini alah membukakan pintu pintunya kesehatan rezeki kemudahan kasih sayang yang baik dan banyak amin,"0 ",0,16,112,0
7214,nilai sempurna kalau kamu over kumlot ya  d kumlot apan tuh,"0 ",0,12,59,0
7215,tidak gampang kalert don t overthink it just let it go,"0 ",0,10,54,0
7216,kenapa yang saya tidak minta untuk peka dia malah peka giliran orang yang saya minta peka malah tidak peka peka    ,"0 ",0,20,115,0
7217,kampret telkomsel sinyalnya kemana au nih,"1 ",0,6,41,0
7218,downloadnya lancar instalnye yang lamak  yawn,"0 ",1,7,45,0
7219,women double tingal nitya poly semuanya kalah ama pemain cina semoga saja yang terakhir bisa menang,"0 ",0,15,99,0
7220,muka kamu mendukung di buly mungkin gara gara main hasteg  judulfilmkenasensor saya kena buly   _    ,"0 ",0,18,101,0
7221,ngantuk euy  at yayasan harapan ibu  â  ,"0 ",0,11,40,0
7222,lantunan dawai indah diri  isi gegap gempita orkestra kehidupan  berikan nada merdu pagelaran kehidupan yang ceria semoga kesehatan selalu isi indahnya alunan nada  ntarkan lagu sukses di panggung kebahagiaan kehidupan selamat milad oom  username  barakallahu fiumriik,"8 ",0,43,271,0
7223,yah emotxsedih  kalau itu sudah punya banyak kasih o kasih apa mau saya kasih mati kamu,"0 ",0,17,77,0
7224,yang terbaik pantas mendapatkan yang terbaik congcratulation fatin siskia lubis emotxsenyum ,"0 ",0,12,81,0
7225, emotxtawa  aneh ya jen jadi jantung siapa yang ada d reno  ,"0 ",0,12,53,0
7226,iyuh tuh anti alay elu saja tahu ki yang alay,"0 ",0,10,45,0
7227,pasti macet deh kalau jam segini jumat pula  at soekarno hata international airport  cgk  â  ,"0 ",0,19,93,0
7228, emotxtawa  oke yaudahdeh lagi of,"0 ",0,5,26,0
7229,alhamdulilah baik shey  emotxsenyum  sely bagaimana  emotxkedip rt he makasih nia  btw apa kabar rt  cont ,"0 ",0,21,85,0
7230,ganti presiden  siapa takut hanya siapa calonnya  apa si doi yg onoh  ih gak syudih,"4 ",0,19,85,0
7231,oke nt lewat whats ap ya nt saya ambil na d mana,"0 ",0,12,48,0
7232,i m at lia harapan indah  bekasi indonesia ,"0 ",0,10,43,0
7233,blackbery mendekatkan yang jauh dan menjauhkan yang dekat  ,"0 ",1,9,59,0
7234,jelek tapi  cewek  pilih cowok ganteng tapi alay atau cowok jelek tapi gaul  hjï ½,"0 ",0,17,82,0
7235,cak kalian tengok langit malam ini woi  cari bulan cantik sekali bulan malam ini  besar dan setengah penuh  berbinar binar seperti wajahku,"2 ",0,26,139,0
7236,heh pacaran di tl bayar  check dm lagi yah cinta ku  ,"0 ",1,13,53,0
7237,kp merampas hari liburku  with rosi at fakultas ekonomi gedung i lt universitas tr  â  ,"0 ",0,19,87,0
7238, username   username   username   username   username  donggo2 inilah yang sebenarnya pemecah belah nkri kenapa tidak di tindak mana bpip,"9 ",0,28,139,1
7239,sedih sangat liat orang yang hidup didaerah pelosok mereka lebih memilih berpindah kewarga negaran dibandikan menjadi wni   ,"0 ",0,19,124,0
7240,belajar fight buat besok  at rumah sakit polri kramat jati  â  ,"0 ",0,15,63,0
7241, emotxtawa  i m maaf aku ketiduran ayolah jalan sekarang  baik fix yaudah kita pakai i,"0 ",1,16,79,0
7242,selamat pagi shaolinbali love and mis you   â  ,"0 ",0,12,47,0
7243,teman hidup by tulus  at dika s castle  â  ,"0 ",0,13,43,0
7244,ikh ada yang sok jual mahal  d,"0 ",0,8,30,0
7245,smp era 80an dikenal bangsa pemalu  90an muncul virus  tak tau malu  dan berkembang hingga kini menuju jd bangsa yg memalukan  tertangkap krn kriminal malah bergaya selebritis didepan kamera bpip harusnya mampu basmi virus ini  apakah anda sudah merasakan hasil kerja bpip   ,"29 ",0,50,276,5
7246,sering bertengkar sama pasangan tidak,"0 ",0,5,37,0
7247,saya liat bukan dari sisi agama meskipun saya muslim klo salah ya salah dan mindset saya sama rata semua agama itu  tp ini dalam sisi kemanusiaan yang tidak ada rasa kemanusiaan  laknat dan tolol,"1 ",0,36,195,0
7248,talk you down by  at jalan karet margonda raya   depok  â  ,"0 ",0,16,59,0
7249,sepi lagi ey  emotxtawa  iya sudah ka tapi sepi tahu kaka tidak on emotxdatar ,"0 ",0,12,62,0
7250,ah tidak kebaca sayang kirim saja ke bm yah aku sekali enga si â ¼eâ ¼e â ¼eâ ¼e,"0 ",0,22,80,0
7251,supaya semangat dengerin musik dulu â   god time by owl city   carly rae jepsen  at pelita air service  â  ,"0 ",0,26,107,0
7252,agak kesal ya malam ini emotxdatar ,"0 ",0,5,26,0
7253,malam ini siang hey malam malam masih gombal saja ka  emotxejek  saya kaya gini tuh berarti saya peduli ï ½,"0 ",0,19,98,0
7254,baguslah ka baik semua nya  emotxsenyum  kapan nih dugem bareng lagi kita colek ah hihihi,"0 ",0,16,78,0
7255,warisan suku maya yakali keajaiban emotxdatar emgnya warisan negara apa keren dong jadi keajaiban dunia yang ke8,"0 ",0,15,103,0
7256,iya makasih  emotxtawa  selamat ya buat ka kelas yang lulus,"0 ",0,10,52,0
7257,kaga saya di kfcnya  emotxtawa w makan gratis nih kamu kerja di piza menlah ke sarinah mau piza   ,"0 ",0,19,91,0
7258,apa perlu seorang mahasiswa berpendidikan tingi melakukan aksi anarkis untuk menolak kenaikan bm,"0 ",0,13,96,0
7259,terus jadi tiba tiba kangen dipanggil nama kecil karena udah lama banget ngga denger dipanggil  dia  kangen  emotxtawa  terakhir jaman sma sih ada temen temen yang  so akrab  panggil gitu geli tapi sekarang malah kangen,"9 ",0,44,218,1
7260,i m at ciledug raya,"0 ",0,5,19,0
7261,sadis sabar ya beb ,"0 ",0,5,19,0
7262, emotxtawa  idiot bgt emotxdatar  lol sekardus  woho ,"0 ",1,8,39,0
7263,kemari neh masih cukup buat gelas seduhan lagi kalau kopi lampung masih banyak stoknya  emotxsenyum  bagi,"0 ",0,17,94,0
7264, emotxtawa  ya sudah kita cipok basah saja tapi saya mauny yang tingi bukan col lagi saya harman cipokï ½,"0 ",0,18,98,0
7265,trima kasih sudah sabar mnungu aku di dokter gigi kenyamukan hihihi ï ½,"0 ",0,12,71,0
7266,ha masa iya salah ketik sengaja  emotxtawa ,"0 ",0,7,36,0
7267,nunggu film  man of steel  tayang di bioskop lama juga,"1 ",0,12,56,0
7268,ini hal biasa kan rul kemarin juga pernah kaya gini kan kemarin bisa kuat ko sekarang lemah lagi masih sangup kan kuat kan harus kuat,"0 ",0,25,133,0
7269,bos itu rempongnya setengah mati deh astagfirulah  emotxtawa ,"0 ",0,8,56,0
7270,hepibesdey canteeeek username  panjang umur  jadi pribadi yang jauh lebih baik  semoga apa yang di cita citakan terwujud dan langgeng sama  username ,"1 ",0,27,151,0
7271,ha ha  emotxsenyum  kamu benar karena saya ingin tahu lebih banyak tentang anda  emotxsenyum  emotxsenyum  emotxsenyum ,"0 ",0,24,79,0
7272,ade saya sudah pesantren nih kalau saya ngekost rumah tambah sepi kasihan nyokap saya  emotxdatar ,"0 ",0,15,89,0
7273,sudah makan sayang hey juga hey  heyhey heyhey  emotxsenyum ,"0 ",0,11,49,0
7274,akhirnya di tangkepin polisi  ga ada yg nolongin kan kasihan  ya memang sih jamaah nya juga yg bloon  mau saja ditipu pake ayat al qur an jual beli ayat untuk syahwat kekuasaan,"5 ",0,36,179,0
7275,konyol bgt mbak komentar anda  main ignore aja dikira hal gitu sepele banget dia ga nyaman makanya di publish biar ngasi pelajaran buat orang yg mau punya niat goda biar gak nerusin niatnya klo ga pingin di permaluin reminder juga bua,"3 ",0,44,236,0
7276,â  â  â   orang yang mlahirkn balas dendam hanya memperparah luknya luknya akn sembuh bila ia brhenti melakuknya,"0 ",0,24,112,0
7277,wah asik nih punya guru kaya pak prianto  d,"0 ",0,10,43,0
7278,hidup itu indah by ,"0 ",0,5,20,0
7279,tidak ada maksud untuk melemahkan negara islam secara umumnya  tapi persatuan bangsa islam kapan terwujud  dan saya melihat yg turki dengan erdogan nya sudah berbuat  tapi belum cukup  saya sebagai seorang muslim melihat nya keterlaluan yang di perbuat israel laknatullah   url ,"7 ",0,48,278,0
7280,brb sampai rumah sakit langsung nebus obat nungu sejam lebih  lagi  ï ½ ï ½0  ï ½,"0 ",0,19,81,0
7281,amnesia benar juga gp  emotxtawa  curang ya pas kita dulu sekolah disitu tidak sebagus itu giliran sekarang saja  emotxdatar ,"0 ",0,18,109,0
7282,abg yg doyan ngerumpi  kalau gak nyinyir ya bikin gosip tanpa fakta korban gosipan terakhir pertemuan prabowo amien hrs  ikut hadir di mekkah juga nggak eh para abg ini yg sibuk bikin kesimpulan  gatot ,"8 ",0,37,204,0
7283,astagfirlah salah ketik  emotxtawa  sudah isya me ayo ibadah dulu  cont ,"0 ",0,13,65,0
7284,masalah itu kaya sampah jangan dibiarkan menumpuk nanti bau  udahgituaja,"0 ",0,11,72,0
7285,kamu ingkari semua janji tuk tetap disini kamu pergi meningalkan aku yang tlah yakin padamu,"0 ",0,15,91,0
7286,kalem saja yun  d kalau diam dibilang tidak peduli giliran sudah peduli tidak diangap  emotxdatar  serba salah â º,"0 ",0,19,105,0
7287,selamat ulang tahun eces semoga makin makino emotxsenyum o emotxsenyum ,"0 ",0,14,51,0
7288,nga sombong emotxsenyum rt sombong deh sekarang apart he,"0 ",0,10,45,0
7289,telkomsel simpati sedang tidak bersahabat hari ini,"2 ",0,8,51,0
7290,trosnya kamu sedih mon ï ½  â  â  â  ï ½    â  â  â  â   â  ,"0 ",0,32,60,0
7291,lagi telat kaya gini ayah kg mau antar  emotxdatar   emotxsedih ,"0 ",0,11,45,0
7292,aku cinta kamu karena alah,"0 ",0,5,26,0
7293,kali aman donk please   mau sangat ngrasain oncal g ampe tngh malam kerja nya besok calon nerus  at ot shlv  â  ,"0 ",1,26,112,0
7294,yayaya emotxdatar  tapi masih mau emotxsedih  biar ampe mati ajadeh d,"0 ",0,12,50,0
7295,ngeroko2 cantik ï ½ ï ½  with at starbucks margo city  â  ,"0 ",0,14,58,0
7296,ini sensitip amat ama saya yak  ï ½â ½ï ½  c ï ½_ï ½  j emotxtawa  tukan agak aneh nih bocah,"0 ",0,21,89,0
7297,baru saja terjadi kecelakan truk di daerah jati makmur dekat duta indah truk tersebut di kabarkan rem blong,"0 ",0,18,107,0
7298,oke kita istirahat caps oe juga pegel sih,"0 ",0,8,41,0
7299, rakyatyangmana mahal mahal dan mahal mereka hanya mampu bermain bola plastik di ujung gang sempit  rakyatyangmana,"0 ",0,18,114,0
7300,pecinta kpop salty  ya siapa sih yg suka every one insulting things or people whom you passionate about lo nya aja otaknya pada gaada eq nya jongkok belajar menghargai percuma belajar ppkn,"7 ",0,35,192,1
7301,kangen sangat sma ucapan slmat malam mimpi indah kamu itu  emotxtangis ,"0 ",0,13,61,0
7302,get welsoon sayang   cepat sembuh yaw besok2 jangan mau kalau dijajanin sama musmi dipingir jalan oke  d,"0 ",0,20,106,0
7303,sebagian anak sekolah pernah mati2an menunjukan rasa sayang ke gebetanya tapi ujung2nya cuma diangap teman biasa,"0 ",0,16,112,0
7304,lagi kamu laki2 bacotnya gede bet   kalah bacot yadeh   dari pada bingung pen main apa tidur,"0 ",0,19,92,0
7305,mentang2 nilainye gaib langsung updet begini  emotxdatar rt buat teman seperjuangan sabar ya yang lagi,"0 ",0,14,93,0
7306,bodo lah di minta pj mana pas deh d tangcit kutang kan baru mau masuk kampus tahu lah,"0 ",0,18,85,0
7307,wah si nada salah perkiran saya mah yang pegang p3k anak anak pada minta antimo,"0 ",0,15,79,0
7308,893friendrequest nih emotxsedih   emotxtawa  pas liat facebok yang minta berteman uwoh sekali ya emotxtawa ,"0 ",0,14,83,0
7309,pesenin buat saya  d duduk manis nunguin ayam penyet,"0 ",0,10,52,0
7310,senang lah  emotxtawa ,"0 ",0,3,15,0
7311,i m at puri indah mal  jakarta barat dki jakarta  w  others,"0 ",0,14,59,0
7312,bal aku abis nonton film coboy junior sama keren sekali loh filmnya emotxkedip â  ,"0 ",0,17,72,0
7313,jarang jarang bisa ngumpul bareng keluarga kaya gini  at taman jajan monas  â  ,"0 ",0,17,79,0
7314,orang kalo seneng ngobrol pasti ngobrolnya lama pura2 ngapain kek  biar gak merasa nyaman  bukannya jahat  kalo diladenin terus yang ada elu kelewat makan siang dan shalat yang namu juga gak mikir udh waktunya makan siang bagi orang orang kantor untung bukan gw yang ladenin  ,"5 ",2,53,280,0
7315,spektakuler ni abang ketoprak,"1 ",0,5,30,0
7316,happy first mensive sayang  username  maaf belum bisa jadi yg terbaik buat kamu  belum bisa bahagia in kamu sepenuhnya tpi gua selalu mencoba berubah jadi lebih baik buat aley ily bae stay with me ya  url ,"4 ",0,42,208,0
7317,sakit perut terus yatuhant t,"0 ",0,5,28,0
7318,done with prenatal yoga terus langsung pengen sate apjay  hm tidak benar sangat deh  ï ½ ï ½ cabcusâ    at rumah yoga  â  ,"0 ",2,28,122,0
7319,insya alah selamat kompi juga masih nyala tapi ya kadang mati tiba2 sudah tidak kuat doakan dia sgera dapat diganti,"0 ",0,19,115,0
7320,tidak pernah perduli orang mau bilang saya kaya apa saya kaya gimna  â  ï ½ _â  ï ½  toh saya bukan hidup dari kamu kamu orang,"0 ",0,27,126,0
7321,jangan lewat isip mcet parah yo wes saya juga masih d ciputat lhay nanti,"0 ",0,14,72,0
7322,demi tuhan kamu jahat   emotxtangis   emotxtawa  ups kamfret   3 oh salah itu sih,"0 ",1,17,64,0
