id,sentimen,tweet,capital_count,exclamation_count,word_count,char_count,word_capital_count
3290,0,"kalau foto profilku memang vulgar kenapa ok gp tapi fotoku Cuma selfie close up begitu seleher saja agak bawah dikit ngkeliatan dadanya sama sekali dan w pakai kerudung ",0,0,34,167,0
3291,1,"olivia sama farel cocok sekali ï ½ ï ½â ï ½ ï ½ ",0,0,10,48,0
3292,0,"rezeki itu pas mau masuk parkiran diserobot mobil lain padahal jam-jamnya parkiran penuh maklum lah biar kalau ada yang kosong bisa dapat duluan eehpas depan pintu masuk banget ada mobil lagi parkir mau keluar amp ",3,0,39,212,0
3293,0,"sama adiknya juga itu si lita saya tidak mau akrab-akrab lagi karena mama saya benci banget sm dia maklum mama saya sodara keluarganya ada keturunan saraf jadi yah begitu kebanyakan yang jahat sialan dengki sm saya memang sodara mama saya ",0,0,39,201,0
3294,0,"tahun ini juga mau memaksa kemarin mau mati gara-gara cicilan harian isorb hari cicilan lebaran iorb hari dapetnya ejt saya ikut isbiji beratnya karena saya dan istri usaha bareng namanya usaha ada pasang surut jadi belum mapan megap megap sudah ",4,0,47,238,0
3295,1,"gebbraakkanjokowi ahok lumayan baik juga ",1,0,2,48,0
3296,1,"terimakasih papap terimakasih selalu ada terimakasih selalu siaga terimakasih selalu mencukupi terimakasih selalu memaklumi terimakasih selalu bersabar terimakasih selalu ",8,0,25,188,0
3297,0,"ini case yang kedua sebelumnya saya sempat kena tipu dan account saldo gopay saya hangus username perlu ada peningkatan security lagi supaya g kejadian terus seperti ini ",1,0,31,162,0
3298,1,"pagi sayang love you iya ",0,0,6,25,0
3299,0,"wah kelihatan gobloknya kalau bgtu bangsa kita masa waste system hanya tempat sampah dari jerman username username username tolong gub wakil gubernur temuin mas username saya sudah berikan konsep penanganan sampah secara integrated ke beliau rencana saya presentasikan url ",11,0,49,267,0
3300,1,"seneng saja rasanya digodain anak sambil ngebayangin dia qasidahan dengan syair yang dia tweet kayak iklan yang lagi viral itu emotxtawa url ",1,0,24,136,0
3301,1,"kan aku sayang kamu ",1,0,4,19,0
3302,0,"bagaimana iya caranya ngerubah instagram story viewers kok toxic people bisa ada di urutan pertama emotxdatar padahal buka ignya saja saya gapernah emotxdatar ",0,0,25,141,0
3303,1,"novel aku tanpamu keren banget aku suka banget sama gaya bahasa rudyeyjo emotxsenyum benar benar menyentuh http t co zbigumswyi ",7,0,22,122,0
3304,1,"selamat siang hati yang diabaikan ",0,0,8,37,0
3305,0,"ups ketahuan deh kamu kepoin aku iya ini foto sudah lama aku anak puja ",0,0,14,67,0
3306,0,"mengaku nan iyukh malas sekali ",0,0,5,29,0
3307,0,"gerah perjalanan jauh ",0,0,3,21,0
3308,0,"baiknya gubernur anies baswedan dimosi tidak percaya biar lengser username username username username username username username username username username url ",4,1,43,181,0
3309,0,"hai melabo stres ndu ini adik emotxejek dimana jdinya ngelanjut aku kangen kam lah x ",0,0,17,80,0
3310,0,"ih tidak kuat kalau desek sekali seseknya itu ",0,0,7,45,0
3311,1,"hapy birthday semoga mkin cantik mkin sukses lancar rezeki karir dan jodohnya enjoy your day emotxsenyum ",0,0,19,99,0
3312,0,"mau kenapa dicubit kamu kebiasan kan kalau marah nga diread ih cubit ini ",0,0,13,69,0
3313,1,"hai selamat pagi menjelang siang semangat jalani hari jangan lupa awali hari dengan dsya god blesu ingin memelukmu kali saja lagi dingin kangen juleha emotxcinta ",17,0,28,156,3
3314,1,"iya nanti pada satnya juga dapat kok alah kan maha baik emotxsenyum ",0,0,13,57,0
3315,0," username username username apakah bisa di anggap saudara jika mreka akan membubarkan acara ustadz yang akan memberikan tausiah ilmu kepada kami mikir dikit kenapa ",1,0,35,165,0
3316,1,"hei remaja bangkitlah dunia ini bukan hanya tentang cinta harga diri ataupun ketenaran tapi tentang bagaimana kita berkarya berinovasi dan membangun negara ini ",7,3,30,163,0
3317,1,"terima kasih username sudah memberi pelita pertelevisian dalam negeri walau sekarang banyak channel kiam gencar berusaha menyuguhkan tayangan gelap tapi kalian tidak ikut-ikutan url ",2,0,32,183,0
3318,0," username username sudahlah jangan saling tuding jangan memprovokasi orang lain untuk ribut karena sudah berlalu yang terlintas dipikiran yang mengaku aktivis adalah propaganda buat keributan terlebih mereka yang ada di luar kekuasaan tunggu ",4,0,41,248,0
3319,0,"bpip tidak ada pentingnya bpip cuma mmberi tempat kepada tokoh bangsa tempat terhormat bpip tidak penting hidupkan peljaran budi pekerti ppkn dan pmp cukup untuk bekal esok username url ",23,0,32,182,1
3320,0,"dan bukan yang bilang koalisi tanpa syarat lalu koar-koar tidak akan bagi-bagi jatah menteri kenyataan bahkan parpol-parpol yang semula non koalisipun dibedol dengan dikasih jbtn menteri ",2,0,29,166,0
3321,1,"terima kasih nyipit-nyipitin mata matanya sipit sederhana lucu juga iya salam emotxtawa ",0,0,12,75,0
3322,1,"terima kasih mommy jesica atas kepercayaan kepada username untuk treatment selama kehamilan nya semoga sehat dan lancar semua yamom ",3,0,23,136,0
3323,0,"hadoh pagi pagi suru naik buswaydan mengantri betapa penuhnya ",1,0,10,65,0
3324,1,"jadi beberapa hari ini si dia kasihan lihat saya dirumah main sama si mungil terus akhirnya bilang kamu tidak belanja kemudian mikir keras belanja apa beli baju lebaran kata dia simplylife ",5,0,40,208,0
3325,0,"sombong kamu semua emotxsedih ",0,0,6,22,0
3326,0,"saya kecewa atau kita dipaksa golongan putih presiden ri kok takut sm fpi divhumas_polri username username username username ",8,0,30,138,2
3327,1,"oke ditungu yah iya deksay nanti aku folback emotxkedip ",0,0,10,47,0
3328,1,"hai kabarku baik kamu emotxsenyum x ",0,0,7,26,0
3329,1,"halohaselamat siang denise sudah pulang sekolah belum ini jangan lupa makan siang iya oh iya bagaimana sudah sehatan kan kamu kalau memang masih kurang sehat iya banyakin istirahat saja sekarang kselalu menunggu kok tweet dari ke ",5,0,43,227,0
3330,0," rizkyandroid tahu ini telkomsel akhir ini abal banget ",0,0,10,54,0
3331,0," username tidak pernah dan tidak akan pernah percaya sama aplikasi macam itu kayak yang baca artikel terus dapat uang juga itu kita masukkan data pribadi dan nomor rek juga kan bahaya tidak sih jangan mudah tergiur sama hal hal begini deh ",5,0,47,234,0
3332,0,"tidak kuat nyamuknya jahat jahat â ¹ ",0,0,5,36,0
3333,0,"walah tambah seram emotxdatar terserah kamu sudah lemparlemaribesi ",0,0,8,59,0
3334,1,"lintasan waktu danilla 2017 nci panutanq kelihatan true colornya disini tapi saya suka banget kayaknya rada-rada keinspirasi sama mac demarco lagu-lagunya dan memang enak banget tidak heran kemarin jadi nomineica tapi sayang saingannya album-album pop emotxsenyum w suka entah ingin kemana laguland a url ",19,0,57,283,2
3335,0,"yaelah cuma beb-beban saja lagi kalau cowok saya beb-beban tapi saya tahu itu cuma temenan saya coba mengerti kenapa sih kamu dendam sangat sama saya ",0,0,25,141,0
3336,0," username username mohon maaf semua beliau itu pemimpin kalau biarkan dia bekerja semua pemimpin pasti pencitraan contoh nya banyak tapi biarkan mereka bekerja apapun yang terjadi karena st jadi pemimpin sebab nilai sang pencipta lebih hakiki ",0,0,43,244,0
3337,1,"alhamdulillah atas kepercayaan klien psikotes calon karyawan nya berjalan lancar biro psikologi talenta aditama banjarmasin ",7,0,17,127,0
3338,1,"mantap buat joget pagi-pagi mah di â stay stay stay by at rukan arta gading â ",0,0,20,79,0
3339,0," username username username username tidak perlu heran bu yang buat kebijakan dan jadi presiden sekarang satu partaimu bersama pemimpin partai sang nyonya besar ",2,0,32,159,0
3340,0,"telkomsel lagi lemot-lemot e o ",2,0,8,27,1
3341,1,"selamat pagi hari jum at emotxsenyum ",0,0,6,27,0
3342,1,"alhamdulillah sekarang kurma bukan hanya bisa di panen di tanah arab saudi tetapi juga bisa di panen di pekanbaru riau ",5,0,23,124,0
3343,1,"yang saya inginkan di acara bgnetmedia dari dulu di kota ku ada tim patroli ginian dan sekarang kesampaian akhirnya polres tuban punya tim macan ronggolawe buat patroli sudut-sudut username emotxtawa e terimakasih bapak-bapak polisi ",8,0,40,223,0
3344,1,"terima kasih junior cantik get welsoon kakak cantik di mulihin badan dulu yang habis minum obat ",0,0,19,97,0
3345,0," username oh iya bay adik wey jadi sekalian ini 1 kalau belum mapan jangan kawin 2 kalau mau idup enak belajar manage uang yang benar pesan ini disampaikan oleh pria rath beranak 2 segera kembali kilmyself ",25,0,46,191,5
3346,0,"yang mau turun gunung jawab dulu ini diem diem bae ",0,0,11,54,0
3347,1,"mencuci termos ala orang malas isi penuh dengan air mendidih tutup rapat 30 menit buang airnya isi termos dengan air es termos dapat digunakan lagi seperti biasa ",5,0,32,160,0
3348,1,"saya baik kali run ",0,0,7,21,0
3349,0,"sering jadi bahan diskusi kita mlht kondisi indonesia bbrapa tahun terakhir ini utamanya sebagai warga negara yang peduli thdp situasi yang dirasakn kalau mlht latar blkg pdidikn saya bapak akan tahu sdri url ",3,0,34,197,0
3350,0,"apan si aneh â ï ½ _ ï ½ kenapa apanya yang kenapa nah sekarang kenapa saya bisa kaya begini kenapa kenapa di ",0,2,24,113,0
3351,1,"untuk para sahabat dan guru pakarkomunikasi neniyulianita dari ani dan teman teman akademisi selamat milad fikom_unisba ke 35 semoga lulusan fikom unisba semakin berkualitas ",14,0,27,174,2
3352,0,"sekelas bikin bosan kaya eq ",0,2,7,29,0
3353,0,"dia lihat tadinya mau di bersihin sama dia tapi tidak enak kali sama yang lain ",0,0,14,75,0
3354,1,"foto favorit sering sekali jadi dp di b ï awet juga jadi p di fesbuk suka ",0,0,17,75,0
3355,1,"tahukah kamu bahwa saat itu papa memejamkan matanya dan menahan gejolak dan batinnya bahwa papa sangat ingin mengikuti keinginanmu tapu lagi lagi dia harus menjagamu ",7,0,27,168,1
3356,0,"saya lelah saya bosan saya jenuh ",0,0,6,32,0
3357,1," username sama ear biscuits kalau mau random-random 99 invisible for architecture and design podcast oh jangan lupa dengarkan ibu ibu yacult di spotify itu lucu banget wajib denger ",2,0,31,177,0
3358,0," username akunku sudah dihapus ingin main lagi nanti deh kalau sudah bisa merhatiin perintilan lain selain kuliah anaknya munetan lihat notif grup bertumpuk dikit saja harus dibuka makanya lebih baik leave sekalian kok curahan hati ",0,2,49,232,0
3359,1,"pln memang paling hebat ð µð ²ð ð pic â https t co edmlwoaxrg ",8,0,12,75,1
3360,0,"rt bibietsukamto_p iya ampun pakai indosat lemah otak sekali ",12,0,15,68,1
3361,0,"istirahat lah ki saya capai lelah letih untuk semua ini ",0,0,12,58,0
3362,1,"mayoritas kakak kakaknya datang sepulang kerja masih pakai pakaian kerja terus kebayang begitu 2 tahun lagi aamiin ada di posisi itu ternyata saya sudah sebesar itu ",2,0,31,169,0
3363,0,"ternyata barcode di buku bts sma saya halaman kelasnya nurbabaiti xiipa 3 pojok kanan atas itu produknya parah banget ",12,3,29,132,3
3364,1,"ok finya selesai 100 persen bye bye bye harapan indah thks alteam semoga cepat dapat proyek baru amin ",5,0,19,102,0
3365,1,"orang oldmoney datang ke kandang pakaiannya sederhana cuma kaos oblong dan celana training mau juga keliling kandang buat milih sapi tapi sekali transaksi mencapai 3 m yang epic lagi beliau orangnya taat ibadah dan royal punya anak masih gadis nga pak ",7,0,49,261,0
3366,1," username nomor nomor nomor jangan begitu dong tiap orang tu punya pesonanya masing-masing mungkin kamu menganggap dirimu tydack cantik tapi orang mengganggap kamu cantik dari sudut perspektif mereka cantik tu tidak mesti dari luar uwu ",1,0,39,216,0
3367,0,"itu lah bodoh mu bong disuruh baca tidak mau baca pbcikal bakalnya dari masyumi pb keluarga besar bulan bintang masyumi dasar bong-bong00 ",63,0,27,147,10
3368,0,"sumpah hari ini sial sekali main ls ketemunya leger semua ",0,0,10,57,0
3369,1,"happy anniversary 15 bulan iya sayang semoga allah swt mengasih kita rezeki yang banyak biar kita bisa cepat naik ke pelaminan menjadi keluarga sakinah mawadah warohmah ",4,0,28,169,1
3370,1,"tampan sekali iya ï ½ a semangat lagi ini mah ntonya ï ½ ï ½ hai rio dewanto ",0,0,16,76,0
3371,1," username yang pasti ramadhan adalah bulannya milad al quran karena kita tidak tahu pasti kapan tanggal mulai diturunkannya wahyu dari allah swt memlalui malaikat nya kepada nabi muhammad saw ",39,0,31,190,7
3372,1,"terima kasih cayang kamu juga semangat ia cemangat baby emotxsenyum semangat bab perang di mulai emotxejek ",0,0,18,87,0
3373,0,"evaluasi dikit boleh x iya buat yang terlalu sering nyinyirin tentang masalalu negara bangun coi kita hidup di era kemunduran kemerosotan moral coi bagaimana caranya kita bangkit dari masalalu bukan sibuk ataupun asik mengkritisi masalalu tanpa memikirkan kewajiban didepan mata ",2,2,44,272,0
3374,0," username iya benar kak waktu setahun skip minum obat itu dia ikut saran keluarganya ke pengobatan alternatif dukun makanya bahkan tambah parah dan pas balik ke rs jiwa untuk berobat lagi baru ketahuan kalau dia kena skizo ",7,0,46,229,1
3375,1,"tadi ahsan ganteng bnget sexy pas keringet emotxtawa iya tidak miratunisaanis ",1,0,14,72,0
3376,0," username username yang disebut saudara laki-laki username ini mau menyindir tapi tidak tahu kalau yang disindir memang lagi menjalankan tugasnya itulah fungsi orang orang dpr banyakin belajar deh sebelum nyindir ",5,0,38,201,1
3377,1,"sunda kelapa alhamdulillah habis tarawih di masjid agung sunda kelapa nikmat sekali 23 rekaat tapi nikmat karena bacaan imamnya mantap ini masjid persembahan gubernur ali sadinin untuk masyarakat jakarta ayo coba tarawih di sini pak gub username dan pak wakil gubernur username url ",27,0,52,279,2
3378,1,"sayang emotxtawa aku mau tertawa kamu jahat banget astaga masa anak kamu sendiri kamu katain tetep cakep tahu dia tuhalis kamu juga bahkan bisa buat jalan kutu waktu itu emotxejek akhirnya ternyata ada yang berpandapat dia mirip alm jonghyun juga iya ",4,2,46,243,0
3379,0,"mau bertanya dong username tadi saya paketin internet berbagi itu saya pikir untuk orang lain tapi bahkan paket saya yang aktif ini bagaimana iya kalau begini saya rugi padahal saya mau ngirim ke adik saya url ",5,0,45,207,0
3380,1,"waktunya android masuk salon biar makin kece ",0,0,7,44,0
3381,1,"tranquility base hotel casino arctic monkeys 2018 hampir serupa sama album am yang kemarin lagu-lagunya intimidating sama seducing tapi yang sekarang vibe nya jos italian vampire gangster emotxtawa w suka four out of five batphone sm golden trunks url ",18,0,49,248,2
3382,0," username kenapa iya kebanyakan orang kalau tidak dibales atau late rep pasti bertanya sudah punya pacar iya sudah taken kenapa elah pacar melulu di otaknya sbl w ",1,0,35,150,0
3383,1,"kakak tesa cantik sekali sumpah 3 ",0,1,8,31,0
3384,0,"yesornoforyou ingin kurus ",0,0,3,26,0
3385,0," username emotxtawa h asal ada wifi juga dia lah enak yang sudah punya kerjaan mah bisa mengisi waktu sama kerja apa kabar dengan aku yang tidak punya pekerjaan pas liburan emotxsedih ",3,0,33,152,0
3386,1,"enak sih tidak kerasa macam orang lagi tidak puasa saja begitu 3 ",0,0,10,65,0
3387,1,"congratulations alyarizkypematasarirunner up ikategori c cewek indonesianmodelhunt sasana kriya ballroom tmi url ",14,0,18,124,3
3388,1," username cinta anugerah maha esa kita corak kita gubah kita dirikan seperti impian yang kita kejari semoga bersama hingga ke akhir nanti terima kasih cinta kita kan bersama terima kasih cinta buat selamanya ",2,0,43,216,0
3389,1,"sayang nanti malam aku kirim iya kuesionernya ",0,0,7,44,0
3390,0,"sabtu mahal ah tidak ada uang ",0,0,5,29,0
3391,1,"selamat makan with at piza hut mal metropolitan pic â ",0,0,14,59,0
3392,0,"karena jujur tidak lg-lg dihina remehin hina sodaraw dari pihak mama saya ada sepupu setan dengkismua si lina saya sumpahin segera mampus sok kaya belagu merasa kaya banget kali norak tidak lama lagi kebongkar dia tipu-tipuannya mau liatin saja bakal seterusnya sukses dia ahahhah najisin itu sepupu ",0,0,47,277,0
3393,1," username saya juga cuma fokus ngeliatin sambil iya sayang iya iya i love you to sudah jangan ketawa terus tidak perlu malu malu begitu kamu memang cantik url ",1,0,36,161,0
3394,0,"ini sudah masuk ke proses penjualan tapi pas dibuka detail ko bahkan begini apakah produk sedang diproses atau diproses tanggal 11 ",2,0,24,127,0
3395,1,"rasanya tidak pernah bosen denger suara rosa setiap denger dia nyanyi berasa makin sayang sama dia ingin yang terbaik buat dia yaampun tidak pernah sesayang ini sama idola kaya sekarang ke dia love her so much ",4,0,39,209,0
3396,0,"itulah dpr kita bodoh dipelihara bung fadjrul ini orang-orang anggota dpr berbicara sembarangan saja crew mengumumkan ber kali-kali pakai bahasa indonesia ",6,0,24,133,1
3397,0,"seandainya 2019 jokowi kalah st dipastikan hti bangsat bangkit teroris bangsat bangkit radikal bangsat bangkit semua politik balas dendam bangkit yang minoritas ditekan lebih baik memisahkan diri dari nkri untuk itu harus roigtetapjokowi ",12,0,37,245,1
3398,1," oldmoneygakngerasain pasang rautan pensil yang ada cerminnya di sepatu buat ngintipin celana dalam teman sekolah cewek ",4,0,18,119,0
3399,0,"mudik kali ini bawaan lumayan banyak karena banyak baju yang dulu beli di cirebon harus dibawa pulang karena sekarang sudah tidak muat di badan tertawa ",5,0,27,145,1
