id,tweet,sentimen,pos_words,neg_words
8611,kalau nonton bajakan mah tingal masuk kamar matin lampu tutup gorden juga gelap wkwk sekalian bikin popcorn dulu haha,,,
8612,wel son mbew : {} sakit sangat ini :'(,,,
8613,tutut banyak yang suka loh jangn salah beuh pada � � �† :p dasar kamu keong sawah dasar apa dasar,,,
8614,oke om anjar eswe :d wakakakak iye bang sudah saya polbek itu om dipolbek yah :p sudah promot juga,,,
8615,ah gila ayah memang kalau bicara benar :d jujur ye! :d itu dalam sangat loh ciusan deh ^\/,,,
8616,ini bagus berapa,,,
8617,semangat nghost at kerentvri,,,
8618,� � � � � � enak sangat sudah asli � [pic] —,,,
8619,makanmakan dong kan lulus :p yang penting lulus mangkanya kesekolahan biar tahu nemnya :p,,,
8620,ya alhamdulilah begitu kalau yang dipakai buat daftar sman/smkn itu adalah nilain na! nilainya lumayan bgt! alhamdulilah☺,,,
8621,iya di rumah lagi tidur memang ada ape dhar kamu di kepala pusing :-(,,,
8622,kamu dapat menghalangi langkah kami dalam berdakwah tapi kauntak kan mampu menghentikan karya dakwah kreatif & inovatif yang kami buat,,,
8623,ca sudah lama tidak-liat fadel kuyusan kayaknya yah,,,
8624,cuaca yang ideal buat potong rambut,,,
8625,tidak-enak sangat rusuk sakit :(,,,
8626,sekali sedih amat hidup lurt besok pada liburan entah kemana dan saya disuruh jaga rumah miris~,,,
8627,naik angkot macetnya berkilo2 merayap pun engak jalan kaki lagi ada kerjan galian di trotoarnya jakarta memang g ramah buat pejalan kaki,,,
8628,alhamdulilah ini baru ribut membawa barokah hahaha,,,
8629,kamu tuh memang selalu salah wal sudah salah dari awal nih gua-_-,,,
8630,kalau dulu seru saja nangisin orang wkwk,,,
8631,didunia ini tidak-ada yang abadi haha termasuk soal cinta jadi jangan terlalu sayang dan cinta sama pacar haha kan tidak-ada yang abadi,,,
8632,bagus adenya bagas ia :),,,
8633,susah ye indonesia! kalau dosa bisa diduplikat mungkin sudah beredar kali ya haha ciki nya juga ada tahu mir!,,,
8634,susah memang kalau tidak-ketemu ! apa� selalu di salah artin !,,,
8635,ktk sulit untuk mengucapkan #kejujuran ingatlah alah yang maha mengetahui tidak-ada satupun yang luput dari penjaganya,,,
8636,selamat makan :) [pic] —,,,
8637,yaelah bang update fesbuk kamu sambungin tuiter juga -_- sedih saya,,,
8638,desember: mudah jatuh cinta tapi tak mudah melupakan dia kesulitan mengungkapkan perasan sangat setia,,,
8639,gemini keuangan: cobalah berhemat agar pemborosan tetap bisa ditekan,,,
8640,mohon ijin mau berpetualang beberapa hari menghilangkan stres,,,
8641,lebih baik jadi mantan preman ketimbang jadi mantan ustadz #dro,,,
8642,hahai terima kasih kobel woles nanti saya traktir nasi basi happy birthday padang wish you al the best yak di tungu tra,,,
8643,hidup bukan soal mendapatkan apa yang kamu inginkn tapi soal mnghargai apa yang kamu miliki dan sabar mnanti yang akn menghampiri,,,
8644,besok cerita biasa deh kenapa kalau baik pasti ada maunya teman macam apa kamu logatbatak h wtf,,,
8645,kalau begitu iru mimpi buruk hahaha,,,
8646,out _ jalan raya alternatif cibubur (trans yogie),,,
8647,hehehe :p masih nga ada pulsa deh -_- teman saya belum balik -_- sabar ya :,,,
8648,anaknya juga cantik kale eh itu cantik sangat yang pakai kerudungan:$ new ava w/ mama :,,,
8649,mantap prinsip lau paw !,,,
8650,gan lama sekali si lho saya tungu dkafe kuple,,,
8651,bilang saja kali jujur tidak-usah bohong terus gimana mau percaya lagi susah kali hahaha sepik,,,
8652,biar kan ku senang ahahahah,,,
8653,melihat macetnya pondok indah - fatmawati kayaknya fix harus pindah dari jakarta dan entah berapa juta orang yg… —,,,
8654,selamat tangal sayang :,,,
8655,fast penuh epic pun jadi huahaha ~ (at —,,,
8656,cius w ih jauh tidak-rt wkwk sotau manur ava u di jungle ya,,,
8657,dingin coy,,,
8658,lucu lucu ni anak kecil nya,,,
8659,erte cyin :d boleh2 kalau kurang panitia mbg khusu sie konsumsi wkwkwk,,,
8660,yah harapan seketika pupus nasib nasib,,,
8661,a kaka cupcake nya sayang kalau dmakan :d makasih banyak makasih sekali ya ka : d kapan nanti aku pesan lagi ka ;),,,
8662,acong tobat geh sono keburu i'm strong! tangankiringefapfap tangankananmeganghapeisinyabokep wuakakak,,,
8663,thank'a k yang lebih cantik wk :p done cantik ;)rt polbek ka :),,,
8664,benar sekali wanita itu mang slu ingin dimengerti tanpa mau mengerti contohnya seperti saya saya hanya ingin slu dimengerti tanpa mau mengerti,,,
8665,silitnya mules otaknya sudah tidak-beres ngakakmules hening sok asem,,,
8666,kenapa kamu saja penasaran apalagi aku bhahahaha,,,
8667,iya benar ya kali saja iya mandi saja dulu kali saja ada yang mampir kali saja ya,,,
8668,sebentar dulu yak sabar capai nih kali bolak balik pkp � ciputat nonstop,,,
8669,spain #malmingbarengcners kalau dikasih tiket gratis ke suatu negara kamu pengenya ke negara mana,,,
8670,ah lama nonton apan nonton iklan-_-,,,
8671,meskipun kita memangil nama tuhan dengan sebutan berbeda salahkah jika aku dan kamu jatuh cinta #ctb,,,
8672,tunangan (with fany indah ory and jonathan) [pic] —,,,
8673,nenek nenek mau mati itu harusnya mah main warnet ca kejar hitam event dulu baru deh cao,,,
8674,k cowok lebih enak punya kakak cowok atau kakak cewek #j |,,,
8675,sat kita bertengkar kenapa saya diam saja itu karena saya sayang sama kamu dan saya tidak-mau memperpanjang masalah yang sepele,,,
8676,itu cwek mandiri apa apa sendiri,,,
8677,noh si :d #pilihandrvamp siapa sahabat yang selalu ada setiap kamu susah,,,
8678,wah parah nih sukanya ngintip2 ahaha :p aku on tapi tidak-ngetwet cuma liat :p,,,
8679,ih ih ih lola ih aku mh ! wah parah no kamu on ya no-_-rt memang jan -_-,,,
8680,untuk kesekian kali saya omong dunia sempit sekali -_- god nite!,,,
8681,baru ingat ada pr fisika sedih sangat belum mengerjakan,,,
8682,mdh2n si mba ngerti semua pesan saya yang panjang lebar soal bawan brg2 aldo tuk pergi hari ini sampai ketemu sore ya papa n aldo:) (with agry),,,
8683,cie elah aku ingin dia yang ku sayang yang ku cinta tapi kini dia tlah pergi denganya dan hanya kenangan yang tersisa,,,
8684,gp tadinya mau mengajak keluar sore abis dirumah sepi sangat nang :) kamu kenapa memang,,,
8685,tidak-benar nih!:p matatih cowok november: mempunyai pikiran jauh kedepan unik cerdas & tipe cowok yang romantis,,,
8686,sore kaka kece,,,
8687,dicoba ah trik nya ka desi;) iya dek kalau darah rendah makan (cont),,,
8688,kalau kalah spatunya saja sita semua wkwk ayolah ajakin kalau bisa lebih cup ajakin saja sparing cit angk,,,
8689,jembuts podo karo koe vafs rusak koe mer jembut,,,
8690,iyahaha renoldramadhan hahahaha sabar ya :d,,,
8691,tft parah ahahaha:p,,,
8692,haha begeng parah sekali !,,,
8693,benar ngemeng saja kamu iye gampang elah wkwkwkwkwkwk�,,,
8694,i'm at kejaksan agung ri (jakarta selatan dki jakarta),,,
8695,sama2 :d makasih ya do :d selamat ulang tahun :),,,
8696,membosankan,,,
8697,melakukan apa merasa diri lebih baik cuma akan membuat kita tidak-hati dalam melakukan,,,
8698,on bisa sms tidak-parah kamu ya!,,,
8699,jangan ketawart haha yampun di jelek jelekin thnks ya nilrt iya otaknya pada kegeser semua,,,
8700,enak mas apalagi yang baru keluar dari ofen :d tahu saja yang pernah coba hahaha ) tai ayam mas ijo hitam haha,,,
8701,pelit kan ada di perut saya nih mau dimuntahin lagi tidak-wakakak piza dulu makanya,,,
8702,cuma di hari tertentu saja itupun ada masa tengangnya sudah kaya provider saja ;o),,,
8703,salah alah bukan alah dosart alah siah ah susah nafas -_-,,,
8704,gery salut tebel coklatnya :p selut salut haha hahaha iya dong kak :) nimadedp: iyadeh kamu,,,
8705,terima kasih ya kamu juga kokrt ava cantik ;),,,
8706,sabar ya aku juga lagi ngejalanin hidup yang sebenarnya capai kak :,,,
8707,kok isa jane nk pngertian iku a nk g jelas d jelasno neh - -,,,
8708,iya kalau ada quiz yang giftnya lumayan sih pesimis nga menang☺,,,
8709,sok anak muay thai kamu hahahah tangan ke seleo,,,
8710,selamat pagi jiwa obsesi,,,
8711,pea itu enak teh pea cakert sekali ketawan deh pe'anya yah murni: hahaha benar nge blur ya teh:prtnana: mknya dicicil,,,
8712,bagi wanita-wanita eropa pria indonesia lebih menarik daripada pria korea [wawancara peter dijkstra kepada radio nederl,,,
8713,i'm at gerbang tol cikarang utama - (cikarang jawa barat),,,
8714,cum dong kamu bol tai kamu cius kamu wkw makin sayang kamu,,,
8715,single lebih enak ! bebas,,,
8716,with richo :) baru keluar sudah macet! (at macet ciledug raya) —,,,
8717,with momy : (at pempek gaby harapan indah) —,,,
8718,fans nya logan dan kendal kalah nyerbu aku soalnya aku pakai jurus kamehameha,,,
8719,gp dev tanya saja biar bicara hehe saya jaga ayah lagi sakit jadi bagaimana mau ngikut :d,,,
8720,jangan lupa bawa cemilan makan malam di area keramaian makanan biasanya mahal dan tidak-sehat bila perlu bawa rantang lengkap beserta isinya,,,
8721,halo papa kece � (at #mandirikarnaval) [pic] —,,,
8722,ehtp saya lagi tobat jadi akikah mau ulangan cyin,,,
8723,semangat sayang {} kishug :3 semangat deh ya nanti masuk sekolah baru teman baru guru baru serba baru semua ☺,,,
8724,ni ni dan wkwkwk #mentionke teman kamu yang suka nyiumin bau kentut (via:,,,
8725,iya- - saya ingin cepat kuliah cepetan september kek bosan saya,,,
8726,hahaha sudah nyuk katanya kamu jadi jelek vin ngegembel dimana wkwkwkwk,,,
8727,selamat makan siang! :) rm sederhana bintaro),,,
8728,dadah adik jelek:- sampai ketemu mingu depan ya! jangan nangis saya balik({}) semangat buat uk besok ya cantik:- ♥,,,
8729,mukekebo kamu kak -_- lagi dipinjem ama cwenya kak :d baik saya mentang2 ama husban nya,,,
8730,i'm at stadion utama gelora bung karno (gbk) for indonesia vs netherlands (jakarta pusat dki jakarta) w/ others,,,
8731,capeknya abis cleaning area tapi hasilnya memuaskan semua bersih dan rapih (at dragon court restaurant) —,,,
8732,hari ini terakhir ketemu,,,
8733,huahaha usa njul urang sunda gaya benar -> skype-ing with dili from usa :d �,,,
8734,ilon men nyasar jangan marah lagi ya: ),,,
8735,hahahah tenang bey nanti kita b3 masuk kamar mandi'y hahaha,,,
8736,sudah cantik pon cek dm !,,,
8737,nga mi itu bohong tahu :'d,,,
8738,benar-benar lah ! kaki sakit malah disuruh jalan bolak balik ┻� ┻�(╰ �╯)-�,,,
8739,tuh kan benar iya teman sekelasnya ya thalia teman seklasnya sarah kan di daerah,,,
8740,kalau ujan jalanan sepi,,,
8741,bentar saya bingung nih -_- yaudah sok atuh line saya of twiter saja ye,,,
8742,orang asing ko banyak bangetsi kan gakenal : :,,,
8743,cukup bagiku dalam tangisku berdoa :'),,,
8744,glby kok nah kuat pokoknya saya kuat �,,,
8745,lumayan toh jadi temanya perompak nanti andri xd amin! :p asekrt aminkan saja sherenshels: amin!,,,
8746,hoh haha ya tadu kan sudah bilang :-p yakin lah :-d,,,
8747,tidak-bisa tidur kalau tidak-ditemani dan di ramein kaya gini! (at jalan karbela timur no 24) [pic] —,,,
8748,masih berkutat sama uas muka kusut (at universitas pamulang) —,,,
8749,oke deh terima kasih yak,,,
8750,sok bijak sabar itu indah kalau kita sabar insya alah akan mendapat hidayah dari alah amin,,,
8751,memang sih saya tidak-percaya tapi ya mau gimana lagi saya sudah terlanjur sayang sama kamu terus mau diapain lagi,,,
8752,jan tawa deh ka iyahaha :d morning♥ morning bebih♥ haha,,,
8753,song play hari ini paling enak ya paramore saja :d,,,
8754,tidak-egois sekali si lu!,,,
8755,wi yes orang yang bener-bener sayang sama elu adalah orang yang takut akan khilangan dari elu :')#jujur,,,
8756,selamat berbuka puasa :),,,
8757,perkenalan beberapa hari bisa begitu melekat bahkan hinga bermingu-mingu meskipun kautahu; mustahil memilikinya,,,
8758,jangan bilang salah bm :'),,,
8759,sama saja pintar -_- haha g juga cuma ingin tahu saja :p mzfickri: penasaran sangat (cont),,,
8760,bisi khilaf,,,
8761,aku tidak-galau mah aku juga tidak-bohong aku kan anak yang jujur yang tidak-pernah bohong wkwk,,,
8762,uek enak ya kelinci (•� -� •�) monyong liat masterchef !,,,
8763,cuma mau minta tolong benerin si hitam tapi kok tidak-mau ya oh ternyata mau bantuin temenya toh oke sip b-),,,
8764,lucu sekali (�) photo: mesi dan anaknya thiago mesi :d [davidibanez5],,,
8765,�iyah katanya sakit � kebiasan marathon kelas sampai xi juga ikut marathon�,,,
8766,hehe pastinya kaka kan memang paling baik;) sama2 debo :) k yang baik yang tahu apa yang baik buat adenya kok :),,,
8767,ya orang lagi marah begitu deh ngapain ngapain hanya dengar lagu & berkutik dengan hp saja-_- bored,,,
8768,maumau kalau ada raisa kamu mau bicara bagi!rt makan kebab enak nih -_-,,,
8769,chiemong marah nih saya sama aunty pacarnya om oman,,,
8770,anjir mentang lau kambing tuh ava benar kambing terbahak-bahak gue! garuk,,,
8771,amin pasti kebahagian aku yakin bisa aku dapetin!,,,
8772,mati saja kamu jing!,,,
8773,ngopi pagi selamat pagi!,,,
8774,oke pasti itu mah kalau semangat haha widih sangar hahaha iya amin semangat kak haha,,,
8775,bhahaha :p biasa saja kali suneh _ rt cie yang sudah masang paket dasar lemas ! sune,,,
8776,ｿ� ampun lucu sangat nh keponakan w kalau lagi tidur,,,
8777,cinta anak remaja ya jadi ingat waktu masa muda lanjut :p kisah cinta,,,
8778,yuk~ saya sudah disamping kamu beb yuk petan oke saya otw keatas tunguin,,,
8779,cewek itu terkadang egois maunya di ngertin ngertinya kalau dia sudah menyakiti sih,,,
8780,haha berdoa saja dulu kemarin s5 banyak tuh calo sabtu yok mba kesono! wk kalau calo ada yang jual murah beli mba wkrt,,,
8781,mb des saja deh jdwal saia penuh mb jadi model :-p,,,
8782,hm itu baru luar biasa magnum kaya sempak direndem hari rasanye :&,,,
8783,min kamu kalau ngetwitpic lawak2 tapi kece smph lol sangat itu yang selgom wkwk,,,
8784,ia kak terima kasih banyak ya ka angi sayang :-,,,
8785,episode terakhir ▔□▔)/▔□▔)/▔□▔)/ (at ji- expo hal d prj) [pic] —,,,
8786,oke kita tentuin tangal gimana guys,,,
8787,dengan menyadari bahwa semua yang tidak-sesuai keinginan ku adalah cara tuhan untuk membawaku ke jalan yang lebih baik ! amin,,,
8788,tidur hey sudah malam haha :d kaga ini tik bercanda duh kepo nich,,,
8789,twitpic comuterline sore ini kosongnya kaya masjid waktu subuh sepi jamah :),,,
8790,terus kenapa dan kenapa saya males di bangja rumah saya ramai sangat,,,
8791,� coblos dia saja saya ogah munafik,,,
8792,#leo: paling senang membantu orang lain diminta ataupun tidak-sifatnya yang tulus mendatangkan kebaikan untuknya,,,
8793,sekolah den she's beter than me yap selamat pagi tweps:-),,,
8794,sayang anak (with munakata at enichisai litle tokyo melawai) [pic] —,,,
8795,numpang eksis � (at pekan raya jakarta-kemayoran) —,,,
8796,heu basi indo mah (�_�'!l) -detikfinance: izin belum keluar blackbery q10 dan z10 dilarang beredar di indonesia,,,
8797,selamat tangal18 kaka semoga semoga dan semoga yah;) longlast terus sama kakawandanya ☀ amin,,,
8798,santai main2 komplek 8),,,
8799,yakin saya bakal menang bapak bapak kece ahsan/hendra♥ ♥,,,
8800,kelanjutan cukup lancar ko hehehe kamu gimana nes pulsa saya abis nih tidak-bisa smsan,,,
8801,hapy birthday sayang :,,,
8802,yang sabar mbak :),,,
8803,lama lama masterchef bisa jadi mirip imb mengulur ulur waktu dari nikah sampai melahirkan baru selesai,,,
8804,wah ada berita tidak-enak nih katanya di dos-q ada yang tidak-lulus nih siapa ya,,,
8805,selamat malam selamat tidur (at tari's rom) [pic] —,,,
8806,serius bang jago ah speleng nih anak bawain formulirnya ya besok barikazet: aik lah serius,,,
8807,selamat pagi kembali beraktifitas lagi disambut dengan datang tamu bulanan di hari pertama yg… (at home) —,,,
8808,cebu kayaknya lumayan mei diliat2 ke mana pun di philipin aku mau kok tapi taun depan taun ini tidak-bisa kabur lagi t_t,,,
8809,bilang dihati saja #remajaindonesia selamat malam yang di sana aku hanya mau bilang,,,
8810,ngapain rt pergi lagi ke pelabuhan tanjung priok anter tanteku asyik hunting lagi :),,,
8811,hahah baik saya belum bisa sekarang ini deh tapi pasti ksana lagi kok saya haha mana yang lain haha,,,
8812,yang kanan dari mana pondok indah haha didiemin saja mbak,,,
8813,tadinya saya kira kamu lebih baik dari yang lain tapi saya salah salah nilai kamu iya kamu sahabat yang dulu sekarang gatau apa :(,,,
8814,i'm at rumah sakit umum daerah karawang (karawang west java),,,
8815,udahan dulu kondisi body menurun karena kurang tidur cyber -� home,,,
8816,gp mblo bebas apri beb kalau perbudakan gp kan ya paper dan kliping,,,
8817,:$o:) bulan september: pekerja keras mudah tersingung jujur tabah setia mudah cemburu kalau baik sangat baik,,,
8818,pada gewla kamu ka-_- yaudin flbck saya saja dolo ka:p itu sengaja wik bosan jadi orang keren terus haha :p wkwkwkwk bod,,,
8819,kasihan kurus :'( fakta nasib harimau di kebun binatang surabaya 1x,,,
8820,pas lagi banyak pikiran gini adalah pulak yang betingkah hdew jadi makin buat kekeh ajalah�,,,
8821,sabar sih sabar percuma ngedumel memang dia memikirkan kesal saya be,,,
8822,langsung saja menuju gondomanan belok kanan permisi pak numpang tanya jalan kearah yang lebih baik dari sebelumnya dimana ya,,,
8823,bajunya minho bagus :') otw nyolong #pictspam ehm ini key mirip tukang jaga (cont),,,
8824,alhmdulilah syukur nikmat sabtu mingu adalah pulihnya jiwa raga kita untuk bisa menikmati kerja hari esok,,,
8825,oke sip transfer saja uangnya :),,,
8826,wu jakarta hari ini kamu buruk sekali -_-,,,
8827,ada satnya sayang ada satnya juga berhenti sayang ketika yang di sayang tidak-peka-peka,,,
8828,hahahaha bantuin saya donk kan kamu teman setia apa apa,,,
8829,enga jelas deh kamu pit,,,
8830,semoga kamu di neraka bersama nya,,,
8831,benar modus hati wah ada modus ini,,,
8832,sebenarnya saya juga cinta sama kamu man puas :p sebenarnya tuh dia kangen fa sama saya tapi dia malu hahaha iyak,,,
8833,aku diajak ya sebelum nikah ke luar negeri dulu nih paris atau amsterdam boleh jadi destinasi yang pas,,,
8834,pandu itu adalah orang terkepo didunia -_- yepea itu apa meilitan: sunguh dusta jika ada orang yang bilang saya,,,
